Date,Person,Count,Denomination,Currency,Amount (Derived),Year (Derived),Note,,
2022-10-03,Zach,1,0.01,USD,0.01,2022,,,
2022-10-03,Zach,4,0.01,USD,0.04,2022,,,
2022-10-06,Zach,1,0.10,USD,0.10,2022,,,
2022-10-12,Zach,1,0.01,USD,0.01,2022,,,
2022-10-13,Zach,4,0.01,USD,0.04,2022,,,
2022-10-15,Zach,1,0.10,USD,0.10,2022,,,
2022-10-17,Zach,1,0.01,USD,0.01,2022,,,
2022-10-21,Noah,1,0.01,USD,0.01,2022,,,
2022-10-22,Zach,1,0.05,USD,0.05,2022,,,
2022-10-23,Zach,1,0.01,USD,0.01,2022,,,
2022-10-24,Zach,1,0.01,USD,0.01,2022,,,
2022-10-24,Zach,1,0.25,USD,0.25,2022,,,
2022-10-24,Dad,1,0.01,USD,0.01,2022,,,
2022-10-27,Mom,1,0.25,USD,0.25,2022,,,
2022-10-28,Dad,1,0.10,USD,0.10,2022,,,
2022-11-01,Dominica,1,0.01,USD,0.01,2022,,,
2022-11-04,Zach,1,0.10,USD,0.10,2022,,,
2022-11-09,Zach,1,0.01,USD,0.01,2022,,,
2022-11-11,Dad,1,0.10,USD,0.10,2022,,,
2022-11-11,Dad,1,0.25,USD,0.25,2022,,,
2022-11-11,Zach,1,0.05,USD,0.05,2022,,,
2022-11-11,Zach,2,0.25,USD,0.50,2022,,,
2022-11-11,Zach,1,0.10,USD,0.10,2022,,,
2022-11-12,Dad,1,0.01,USD,0.01,2022,,,
2022-11-15,Zach,1,0.01,USD,0.01,2022,,,
2022-11-15,Zach,1,0.01,USD,0.01,2022,,,
2022-11-17,Dad,1,0.25,USD,0.25,2022,,,
2022-11-18,Dad,1,0.01,USD,0.01,2022,,,
2022-11-19,Mom,1,0.10,USD,0.10,2022,,,
2022-11-22,Zach,1,0.01,USD,0.01,2022,,,
2022-11-23,Zach,1,0.01,USD,0.01,2022,,,
2022-11-23,Dad,1,0.10,USD,0.10,2022,,,
2022-11-27,Zach,1,0.01,USD,0.01,2022,,,
2022-12-07,Zach,1,10.00,JPY,10.00,2022,,,
2022-12-08,Dad,1,0.01,USD,0.01,2022,,,
2022-12-09,Dad,6,0.01,USD,0.06,2022,,,
2022-12-11,Dad,1,0.01,USD,0.01,2022,,,
2022-12-12,Noah,1,0.25,USD,0.25,2022,,,
2022-12-24,Mom,2,0.25,USD,0.50,2022,,,
2022-12-24,Mom,1,0.10,USD,0.10,2022,,,
2022-12-24,Mom,1,0.05,USD,0.05,2022,,,
2022-12-24,Mom,4,0.01,USD,0.04,2022,,,
2022-12-27,Dad,1,0.01,USD,0.01,2022,,,
2022-12-28,Zach,1,1.00,AUD,1.00,2022,,,
2022-12-29,Zach,1,0.01,USD,0.01,2022,,,
2022-12-29,Zach,1,0.01,USD,0.01,2022,,,
2023-01-03,Sarah R,1,0.25,USD,0.25,2023,,,
2023-01-03,Zach,1,0.01,USD,0.01,2023,,,
2023-01-04,Amanda F,2,0.01,USD,0.02,2023,Via Snapchat,,
2023-01-06,Zach,1,0.01,USD,0.01,2023,,,
2023-01-07,Dad,1,0.10,USD,0.10,2023,,,
2023-01-07,Dad,1,0.25,USD,0.25,2023,,,
2023-01-08,Zach,1,1.00,USD,1.00,2023,,,
2023-01-08,Dad,1,0.01,USD,0.01,2023,,,
2023-01-08,Zach,1,0.01,USD,0.01,2023,,,
2023-01-11,Zach,1,0.10,USD,0.10,2023,,,
2023-01-12,Zach,1,0.01,USD,0.01,2023,,,
2023-01-12,Zach,1,0.01,USD,0.01,2023,,,
2023-01-15,Dad,1,0.01,USD,0.01,2023,,,
2023-01-17,Zach,1,0.01,USD,0.01,2023,,,
2023-01-17,Zach,1,0.01,USD,0.01,2023,,,
2023-01-18,Zach,1,0.10,USD,0.10,2023,,,
2023-01-18,Zach,1,0.01,USD,0.01,2023,,,
2023-01-18,Zach,3,0.01,USD,0.03,2023,,,
2023-01-19,Zach,1,0.01,USD,0.01,2023,,,
2023-01-20,Zach,1,0.05,USD,0.05,2023,,,
2023-01-21,Dad,1,0.10,USD,0.10,2023,,,
2023-01-22,Zach,1,0.01,USD,0.01,2023,,,
2023-01-22,Zach,1,0.01,USD,0.01,2023,,,
2023-01-24,Dad,1,0.10,USD,0.10,2023,,,
2023-01-24,Dad,1,0.25,USD,0.25,2023,,,
2023-01-24,Dad,2,0.05,USD,0.10,2023,,,
2023-01-24,Zach,2,0.01,USD,0.02,2023,,,
2023-01-24,Zach,1,0.01,USD,0.01,2023,,,
2023-01-25,Zach,2,0.01,USD,0.02,2023,,,
2023-01-29,Dad,1,0.05,USD,0.05,2023,,,
2023-02-04,Dad,2,0.01,USD,0.02,2023,,,
2023-02-07,Sarah R,1,0.01,USD,0.01,2023,,,
2023-02-09,Dad,1,0.01,USD,0.01,2023,,,
2023-02-09,Zach,3,0.01,USD,0.03,2023,,,
2023-02-09,Zach,1,0.01,USD,0.01,2023,,,
2023-02-09,Zach,1,0.01,USD,0.01,2023,,,
2023-02-09,Zach,1,0.01,USD,0.01,2023,,,
2023-02-10,Zach,1,0.25,USD,0.25,2023,,,
2023-02-10,Zach,1,0.01,USD,0.01,2023,,,
2023-02-10,Noah,1,0.01,USD,0.01,2023,,,
2023-02-10,Zach,1,0.01,USD,0.01,2023,,,
2023-02-10,Zach,1,0.01,USD,0.01,2023,,,
2023-02-10,Zach,1,0.01,USD,0.01,2023,,,
2023-02-11,Zach,1,0.01,USD,0.01,2023,,,
2023-02-12,Zach,1,0.01,USD,0.01,2023,,,
2023-02-14,Zach,1,0.01,USD,0.01,2023,,,
2023-02-14,Zach,1,0.25,USD,0.25,2023,,,
2023-02-15,Noah,1,0.01,USD,0.01,2023,,,
2023-02-16,Zach,1,0.10,USD,0.10,2023,,,
2023-02-17,Dad,1,0.01,USD,0.01,2023,,,
2023-02-18,Mom,1,0.05,USD,0.05,2023,,,
2023-02-19,Dad,1,0.05,USD,0.05,2023,,,
2023-02-24,Sarah R,1,0.01,USD,0.01,2023,,,
2023-02-24,Zach,1,0.01,USD,0.01,2023,,,
2023-02-24,Zach,3,0.01,USD,0.03,2023,,,
2023-02-24,Zach,1,0.10,USD,0.10,2023,,,
2023-02-24,Zach,1,0.10,USD,0.10,2023,,,
2023-02-25,Zach,1,0.01,USD,0.01,2023,,,
2023-03-01,Zach,1,0.25,USD,0.25,2023,,,
2023-03-02,Zach,1,0.01,USD,0.01,2023,,,
2023-03-04,Zach,1,0.01,USD,0.01,2023,,,
2023-03-06,Zach,1,0.01,USD,0.01,2023,,,
2023-03-06,Dad,1,10.00,USD,10.00,2023,"Found the day before, sent after",,
2023-03-10,Zach,1,0.01,USD,0.01,2023,,,
2023-03-11,Dad,1,0.01,USD,0.01,2023,,,
2023-03-11,Dad,1,0.10,USD,0.10,2023,,,
2023-03-15,Zach,1,0.01,USD,0.01,2023,,,
2023-03-16,Dad,1,0.01,USD,0.01,2023,,,
2023-03-19,Zach,1,0.10,USD,0.10,2023,,,
2023-03-19,Noah,2,0.10,EUR,0.20,2023,,,
2023-03-19,Noah,1,0.05,GBP,0.05,2023,,,
2023-03-19,Noah,1,0.02,EUR,0.02,2023,,,
2023-03-19,Noah,1,0.01,GBP,0.01,2023,,,
2023-03-23,Zach,1,0.01,USD,0.01,2023,,,
2023-03-23,Zach,1,0.05,USD,0.05,2023,,,
2023-03-25,Amanda F,2,0.10,USD,0.20,2023,,,
2023-03-25,Zach,1,0.01,USD,0.01,2023,,,
2023-03-25,Zach,3,0.01,USD,0.03,2023,,,
2023-03-25,Zach,1,0.10,USD,0.10,2023,,,
2023-03-25,Zach,1,0.05,USD,0.05,2023,,,
2023-03-25,Dad,1,0.01,USD,0.01,2023,"Found the day before, sent after",,
2023-03-27,Zach,2,0.01,USD,0.02,2023,,,
2023-03-31,Amanda F,3,0.01,USD,0.03,2023,,,
2023-03-31,Dad,1,0.10,USD,0.10,2023,"Sent twice (""Jackson St 15c"")",,
2023-03-31,Dad,5,0.01,USD,0.05,2023,"Sent twice (""Jackson St 15c"")",,
2023-03-31,Zach,1,0.01,USD,0.01,2023,,,
2023-04-01,Zach,1,0.10,USD,0.10,2023,,,
2023-04-01,Zach,1,0.01,USD,0.01,2023,,,
2023-04-01,Zach,1,0.01,USD,0.01,2023,,,
2023-04-04,Zach,1,0.10,USD,0.10,2023,,,
2023-04-05,Zach,1,0.01,USD,0.01,2023,,,
2023-04-06,Mom,1,0.01,USD,0.01,2023,,,
2023-04-08,Zach,1,0.01,USD,0.01,2023,,,
2023-04-09,Sarah R,1,0.10,USD,0.10,2023,,,
2023-04-12,Mom,1,10.00,EUR,10.00,2023,,,
2023-04-15,Zach,1,0.01,USD,0.01,2023,,,
2023-04-15,Zach,1,0.01,USD,0.01,2023,,,
2023-04-15,Zach,1,0.01,USD,0.01,2023,,,
2023-04-17,Zach,1,0.10,USD,0.10,2023,,,
2023-04-19,Noah,1,0.05,USD,0.05,2023,,,
2023-04-19,Noah,2,0.01,USD,0.02,2023,,,
2023-04-19,Zach,1,0.01,USD,0.01,2023,,,
2023-04-22,Zach,1,0.25,USD,0.25,2023,,,
2023-04-23,Zach,1,0.01,USD,0.01,2023,,,
2023-04-28,Zach,1,0.01,USD,0.01,2023,,,
2023-04-29,Amanda F,1,0.10,USD,0.10,2023,Via Snapchat,,
2023-04-29,Zach,1,0.01,USD,0.01,2023,,,
2023-04-29,Dad,1,0.01,USD,0.01,2023,,,
2023-04-30,Amanda F,1,0.01,USD,0.01,2023,Via Snapchat,,
2023-04-30,Zach,1,0.01,USD,0.01,2023,,,
2023-05-01,Amanda F,3,0.01,USD,0.03,2023,Via Snapchat,,
2023-05-01,Noah,1,0.01,USD,0.01,2023,,,
2023-05-02,Amanda F,1,0.10,USD,0.10,2023,Via Snapchat,,
2023-05-03,Amanda F,1,0.01,USD,0.01,2023,Via Snapchat,,
2023-05-03,Amanda F,1,0.25,USD,0.25,2023,Via Snapchat,,
2023-05-04,Amanda F,1,0.01,USD,0.01,2023,Via Snapchat,,
2023-05-05,Amanda F,1,0.01,USD,0.01,2023,Via Snapchat,,
2023-05-05,Amanda F,1,0.25,USD,0.25,2023,Via Snapchat,,
2023-05-07,Amanda F,1,0.01,USD,0.01,2023,Via Snapchat,,
2023-05-08,Noah,1,0.10,USD,0.10,2023,,,
2023-05-09,Amanda F,1,0.10,USD,0.10,2023,Via Snapchat,,
2023-05-09,Zach,1,0.01,USD,0.01,2023,,,
2023-05-10,Zach,1,0.01,USD,0.01,2023,,,
2023-05-11,Amanda F,1,0.01,USD,0.01,2023,,,
2023-05-12,Zach,1,0.25,USD,0.25,2023,,,
2023-05-14,Sarah R,1,0.01,USD,0.01,2023,,,
2023-05-14,Sarah R,1,0.10,USD,0.10,2023,,,
2023-05-15,Amanda F,1,0.01,USD,0.01,2023,,,
2023-05-15,Zach,1,0.01,USD,0.01,2023,,,
2023-05-19,Mom,1,0.25,USD,0.25,2023,,,
2023-05-20,Dad,1,0.01,USD,0.01,2023,,,
2023-05-21,Amanda F,1,0.01,USD,0.01,2023,,,
2023-05-21,Amanda F,1,0.10,USD,0.10,2023,,,
2023-05-22,Amanda F,1,0.01,USD,0.01,2023,,,
2023-05-24,Zach,1,0.01,USD,0.01,2023,,,
2023-05-26,Zach,1,0.01,USD,0.01,2023,,,
2023-05-27,Amanda F,2,0.25,USD,0.50,2023,,,
2023-05-30,Zach,1,0.01,USD,0.01,2023,,,
2023-05-30,Zach,1,1.00,UNK,1.00,2023,Emporium arcade token,,
2023-05-31,Zach,1,0.01,USD,0.01,2023,,,
2023-05-31,Zach,1,0.01,USD,0.01,2023,,,
2023-06-07,Noah,1,0.01,USD,0.01,2023,,,
2023-06-08,Dad,1,0.01,USD,0.01,2023,,,
2023-06-09,Dad,1,0.01,USD,0.01,2023,,,
2023-06-13,Zach,1,0.01,USD,0.01,2023,,,
2023-06-13,Dad,1,0.10,USD,0.10,2023,,,
2023-06-14,Amanda F,1,0.01,USD,0.01,2023,,,
2023-06-14,Zach,1,0.10,USD,0.10,2023,,,
2023-06-16,Amanda F,1,0.01,USD,0.01,2023,,,
2023-06-17,Amanda F,1,0.10,USD,0.10,2023,,,
2023-06-17,Amanda F,1,0.01,USD,0.01,2023,,,
2023-06-19,Zach,1,0.01,USD,0.01,2023,,,
2023-06-20,Amanda F,1,0.01,USD,0.01,2023,,,
2023-06-23,Zach,1,0.01,USD,0.01,2023,,,
2023-06-23,Zach,1,0.01,USD,0.01,2023,,,
2023-06-23,Dad,1,0.01,USD,0.01,2023,,,
2023-06-24,Sarah R,3,1.00,USD,3.00,2023,,,
2023-06-24,Zach,1,0.01,USD,0.01,2023,,,
2023-06-24,Zach,1,0.01,USD,0.01,2023,,,
2023-06-24,Zach,1,0.01,USD,0.01,2023,,,
2023-06-24,Zach,1,0.10,USD,0.10,2023,,,
2023-06-25,Zach,1,0.01,USD,0.01,2023,,,
2023-06-28,Noah,1,0.01,USD,0.01,2023,,,
2023-06-30,Zach,1,0.01,USD,0.01,2023,,,
2023-07-01,Alison F,1,0.01,USD,0.01,2023,,,
2023-07-02,Zach,1,0.01,USD,0.01,2023,,,
2023-07-03,Amanda F,1,0.05,USD,0.05,2023,,,
2023-07-03,Zach,1,0.01,USD,0.01,2023,,,
2023-07-04,Amanda F,1,0.01,USD,0.01,2023,,,
2023-07-04,Amanda F,1,0.10,USD,0.10,2023,,,
2023-07-07,Dad,1,0.01,USD,0.01,2023,,,
2023-07-08,Dad,1,0.05,USD,0.05,2023,,,
2023-07-09,Mom,1,0.01,USD,0.01,2023,,,
2023-07-11,Zach,1,0.01,USD,0.01,2023,,,
2023-07-12,Amanda F,1,0.01,USD,0.01,2023,,,
2023-07-13,Zach,1,0.01,USD,0.01,2023,,,
2023-07-15,Alison F,1,0.05,USD,0.05,2023,,,
2023-07-17,Amanda F,1,0.01,USD,0.01,2023,,,
2023-07-18,Zach,1,0.01,USD,0.01,2023,,,
2023-07-18,Zach,1,0.01,USD,0.01,2023,,,
2023-07-19,Zach,1,0.01,USD,0.01,2023,,,
2023-07-19,Zach,1,0.01,USD,0.01,2023,,,
2023-07-19,Noah,1,0.10,USD,0.10,2023,,,
2023-07-20,Ethan S,1,0.01,USD,0.01,2023,,,
2023-07-21,Dad,1,0.05,USD,0.05,2023,,,
2023-07-21,Zach,1,0.01,USD,0.01,2023,,,
2023-07-21,Zach,1,0.01,USD,0.01,2023,,,
2023-07-22,Amanda F,1,0.01,USD,0.01,2023,,,
2023-07-25,Amanda F,1,0.01,USD,0.01,2023,,,
2023-07-26,Amanda F,1,0.01,USD,0.01,2023,,,
2023-07-30,Amanda F,1,0.10,USD,0.10,2023,,,
2023-07-30,Amanda F,1,0.01,USD,0.01,2023,,,
2023-07-30,Zach,1,0.01,USD,0.01,2023,,,
2023-07-31,Alison F,1,0.01,USD,0.01,2023,,,
2023-07-31,Noah,1,0.01,USD,0.01,2023,,,
2023-08-01,Zach,1,0.01,USD,0.01,2023,,,
2023-08-01,Zach,1,0.01,USD,0.01,2023,,,
2023-08-03,Amanda F,3,0.01,USD,0.03,2023,,,
2023-08-03,Amanda F,1,0.01,USD,0.01,2023,,,
2023-08-03,Dad,1,0.05,USD,0.05,2023,,,
2023-08-08,Amanda F,1,0.01,USD,0.01,2023,,,
2023-08-10,Zach,1,0.01,USD,0.01,2023,,,
2023-08-16,Dad,1,0.10,USD,0.10,2023,,,
2023-08-17,Zach,1,0.01,USD,0.01,2023,,,
2023-08-22,Zach,1,0.01,USD,0.01,2023,,,
2023-08-22,Zach,1,0.01,USD,0.01,2023,,,
2023-08-25,Noah,1,0.25,USD,0.25,2023,,,
2023-08-26,Zach,1,0.01,USD,0.01,2023,,,
2023-08-26,Zach,1,0.01,USD,0.01,2023,,,
2023-08-26,Zach,1,0.01,USD,0.01,2023,,,
2023-08-27,Zach,6,0.01,USD,0.06,2023,,,
2023-08-27,Dad,1,0.01,USD,0.01,2023,,,
2023-08-28,Kerianne B,1,0.01,USD,0.01,2023,,,
2023-08-31,Dad,1,0.01,USD,0.01,2023,,,
2023-09-01,Dad,1,0.10,USD,0.10,2023,,,
2023-09-05,Zach,1,0.25,USD,0.25,2023,,,
2023-09-07,Alison F,2,0.01,USD,0.02,2023,,,
2023-09-07,Amanda F,4,0.01,USD,0.04,2023,,,
2023-09-07,Amanda F,1,0.25,USD,0.25,2023,,,
2023-09-07,Mom,1,0.01,USD,0.01,2023,"Dad sent, spotted by mom",,
2023-09-10,Amanda F,1,0.01,USD,0.01,2023,,,
2023-09-13,Zach,1,0.01,USD,0.01,2023,,,
2023-09-14,Zach,1,0.01,USD,0.01,2023,,,
2023-09-14,Zach,1,0.01,USD,0.01,2023,,,
2023-09-15,Zach,1,0.10,USD,0.10,2023,,,
2023-09-15,Zach,1,0.01,USD,0.01,2023,,,
2023-09-15,Zach,1,0.25,USD,0.25,2023,,,
2023-09-16,Zach,1,0.01,USD,0.01,2023,,,
2023-09-17,Zach,1,0.01,USD,0.01,2023,,,
2023-09-17,Dad,1,0.01,USD,0.01,2023,,,
2023-09-21,Zach,1,0.01,USD,0.01,2023,,,
2023-09-22,Kerianne B,1,0.01,USD,0.01,2023,,,
2023-09-23,Abby B,1,0.01,USD,0.01,2023,,,
2023-09-23,Zach,1,0.01,USD,0.01,2023,,,
2023-09-25,Zach,1,0.01,USD,0.01,2023,,,
2023-09-26,Zach,1,0.05,USD,0.05,2023,,,
2023-09-29,Amanda F,1,0.10,USD,0.10,2023,,,
2023-09-30,Dad,1,0.01,USD,0.01,2023,,,
2023-10-01,Zach,1,0.01,USD,0.01,2023,,,
2023-10-02,Noah,1,0.01,USD,0.01,2023,,,
2023-10-02,Noah,1,0.01,USD,0.01,2023,,,
2023-10-05,Zach,1,0.01,USD,0.01,2023,,,
2023-10-05,Zach,1,0.01,USD,0.01,2023,,,
2023-10-05,Zach,1,0.01,USD,0.01,2023,,,
2023-10-07,Zach,1,0.01,USD,0.01,2023,,,
2023-10-09,Zach,1,0.01,USD,0.01,2023,,,
2023-10-09,Dad,1,0.01,USD,0.01,2023,,,
2023-10-12,Amanda F,1,0.01,USD,0.01,2023,,,
2023-10-17,Zach,1,0.01,USD,0.01,2023,,,
2023-10-25,Noah,1,0.01,USD,0.01,2023,,,
2023-10-27,Amanda F,1,0.01,USD,0.01,2023,,,
2023-10-27,Amanda F,1,0.10,USD,0.10,2023,,, 
2023-10-27,Zach,1,0.01,USD,0.01,2023,,,
2023-10-27,Zach,1,0.01,USD,0.01,2023,,,
2023-10-29,Zach,1,0.01,USD,0.01,2023,,,
2023-10-31,Zach,1,0.01,USD,0.01,2023,,,
2023-11-01,Amanda F,1,0.25,USD,0.25,2023,,,
2023-11-02,Zach,1,0.25,USD,0.25,2023,,,
2023-11-04,Zach,1,0.10,USD,0.10,2023,,,
2023-11-05,Zach,1,0.10,USD,0.10,2023,,,
2023-11-06,Mom,1,0.01,USD,0.01,2023,,,
2023-11-09,Zach,1,0.25,USD,0.25,2023,,,
2023-11-10,Zach,1,0.01,USD,0.01,2023,,,
2023-11-11,Zach,1,0.01,USD,0.01,2023,,,
2023-11-14,Kerianne B,1,0.01,USD,0.01,2023,,,
2023-11-15,Alison F,1,0.01,USD,0.01,2023,,,
2023-11-16,Dad,1,0.10,USD,0.10,2023,,,
2023-11-16,Dad,1,0.01,USD,0.01,2023,,,
2023-11-18,Zach,1,0.01,USD,0.01,2023,,,
2023-11-18,Mom,1,0.10,USD,0.10,2023,,,
2023-11-21,Zach,1,0.01,USD,0.01,2023,,,
2023-11-24,Zach,1,0.01,USD,0.01,2023,,,
2023-11-30,Zach,1,0.01,USD,0.01,2023,,,
2023-11-30,Zach,1,0.01,USD,0.01,2023,,,
2023-11-30,Zach,3,0.01,USD,0.03,2023,,,
2023-12-03,Sarah R,1,0.25,USD,0.25,2023,,,
2023-12-05,Zach,1,0.01,USD,0.01,2023,,,
2023-12-09,Zach,1,0.10,USD,0.10,2023,,,
2023-12-10,Zach,1,0.10,USD,0.10,2023,,,
2023-12-11,Mom,1,0.01,USD,0.01,2023,,,
2023-12-12,Zach,2,0.01,USD,0.02,2023,,,
2023-12-12,Sarah R,1,0.01,USD,0.01,2023,,,
2023-12-13,Ethan S,1,0.05,USD,0.05,2023,,,
2023-12-13,Zach,1,0.10,USD,0.10,2023,,,
2023-12-14,Amanda F,1,0.10,USD,0.10,2023,,,
2023-12-14,Zach,7,0.01,USD,0.07,2023,,,
2023-12-14,Zach,1,0.10,USD,0.10,2023,,,
2023-12-15,Zach,1,0.01,USD,0.01,2023,,,
2023-12-16,Zach,1,0.01,USD,0.01,2023,,,
2023-12-17,Alison F,1,0.01,USD,0.01,2023,,,
2023-12-19,Amanda F,5,0.01,USD,0.05,2023,,,
2023-12-19,Zach,3,0.01,USD,0.03,2023,,,
2023-12-20,Dad,1,0.10,USD,0.10,2023,,,
2023-12-21,Zach,1,0.01,USD,0.01,2023,,,
2023-12-21,Zach,1,0.01,USD,0.01,2023,,,
2023-12-21,Amanda F,1,0.01,USD,0.01,2023,,,
2023-12-23,Alison F,1,0.01,USD,0.01,2023,,,
2023-12-23,Alison F,1,0.25,USD,0.25,2023,,,
2023-12-24,Brian,1,0.01,USD,0.01,2023,,,
2023-12-24,Dominica,1,0.01,USD,0.01,2023,,,
2023-12-26,Amanda F,1,0.01,USD,0.01,2023,,,
2023-12-26,Zach,1,0.01,USD,0.01,2023,,,
2023-12-27,Zach,1,1.00,USD,1.00,2023,,,
2023-12-27,Amanda F,1,0.01,USD,0.01,2023,,,
2023-12-27,Zach,1,0.01,USD,0.01,2023,,,
2023-12-28,Zach,1,0.05,USD,0.05,2023,,,
2023-12-28,Zach,1,0.01,USD,0.01,2023,,,
2023-12-28,Zach,1,1.00,MXP,1.00,2023,,,
2023-12-28,Zach,1,0.01,USD,0.01,2023,,,
2023-12-29,Brian,1,0.05,USD,0.05,2023,,,
2023-12-31,Zach,1,0.01,USD,0.01,2023,,,
2024-01-01,Abby B,1,0.01,USD,0.01,2024,,,
2024-01-02,Jon C,1,0.05,USD,0.05,2024,,,
2024-01-03,Amanda F,1,0.05,USD,0.05,2024,,,
2024-01-05,Abby B,2,0.25,USD,0.50,2024,,,
2024-01-03,Zach,1,0.01,USD,0.01,2024,,,
2024-01-04,Zach,1,0.01,USD,0.01,2024,,,
2024-01-07,Alex G,1,0.01,USD,0.01,2024,,,
2024-01-04,Mom,1,0.01,USD,0.01,2024,,,
2024-01-05,Zach,1,0.01,USD,0.01,2024,,,
2024-01-05,Zach,1,0.01,USD,0.01,2024,,,
2024-01-05,Zach,1,0.01,USD,0.01,2024,,,
2024-01-06,Zach,1,0.01,USD,0.01,2024,,,
2024-01-06,Zach,1,0.01,USD,0.01,2024,,,
2024-01-06,Zach,1,0.01,USD,0.01,2024,,,
2024-01-06,Zach,1,0.01,USD,0.01,2024,,,
2024-01-07,Zach,1,0.10,USD,0.10,2024,,,
2024-01-10,Alison F,1,0.01,USD,0.01,2024,,,
2024-01-13,Amanda F,1,0.01,USD,0.01,2024,,,
2024-01-14,Meghan,1,0.01,USD,0.01,2024,,,
2024-01-15,Alison F,1,0.01,USD,0.01,2024,,,
2024-01-21,Amanda F,3,0.10,USD,0.30,2024,,,
2024-01-21,Amanda F,2,0.01,USD,0.02,2024,,,
2024-01-21,Brian,1,0.01,USD,0.01,2024,,,
2024-01-21,Dominica,1,0.01,USD,0.01,2024,,,
2024-01-21,Alex G,1,0.01,USD,0.01,2024,,,
2024-01-28,Amanda F,1,0.01,USD,0.01,2024,,,
2024-02-01,Amanda F,4,0.01,USD,0.04,2024,,,
2024-02-14,Meghan,1,0.01,USD,0.01,2024,,,
2024-02-16,Kerianne B,1,0.05,USD,0.05,2024,,,
2024-02-23,Amanda F,1,0.25,USD,0.25,2024,,,
2024-02-29,Alison F,1,0.01,USD,0.01,2024,,,
2024-03-02,Alex G,1,0.01,USD,0.01,2024,,,
2024-03-03,Dominica,1,0.01,USD,0.01,2024,,,
2024-03-10,Meghan,1,0.01,USD,0.01,2024,,,
2024-03-16,Dominica,2,0.01,USD,0.02,2024,,,
2024-03-17,Amanda F,1,0.10,USD,0.10,2024,,,
2024-03-21,Alex G,1,0.01,USD,0.01,2024,,,
2024-03-24,Amanda F,1,0.01,USD,0.01,2024,,,
2024-03-29,Amanda F,1,0.25,USD,0.25,2024,,,
2024-03-31,Tim A,1,0.10,USD,0.10,2024,,,
2024-04-01,Alison F,1,0.01,USD,0.01,2024,,,
2024-04-02,Amanda F,1,0.10,USD,0.10,2024,,,
2024-04-02,Dominica,2,0.01,USD,0.02,2024,,,
2024-04-04,Amanda F,1,0.01,USD,0.01,2024,,,
2024-04-04,Amanda F,1,0.25,USD,0.25,2024,,,
2024-04-04,Brian,1,0.01,USD,0.01,2024,,,
2024-04-06,Alison F,2,0.01,USD,0.02,2024,,,
2024-04-07,Alison F,1,0.25,USD,0.25,2024,,,
2024-04-10,Meghan,1,0.01,USD,0.01,2024,,,
2024-04-11,Alex G,1,0.01,USD,0.01,2024,,,
2024-04-19,Dominica,1,0.01,USD,0.01,2024,,,
2024-04-20,Brian,2,0.01,USD,0.02,2024,,,
2024-04-09,Tim A,4,50.00,USD,200.00,2024,,,
2024-04-29,Amanda F,1,0.10,USD,0.10,2024,,,
2024-05-01,Meghan,1,0.05,USD,0.05,2024,,,
2024-05-04,Amanda F,1,0.25,USD,0.25,2024,,,
2024-05-06,Amanda F,2,0.01,USD,0.02,2024,,,
2024-05-07,Tim A,1,0.10,USD,0.10,2024,,,
2024-05-08,Jon C,1,0.25,USD,0.25,2024,,,
2024-05-09,Amanda F,2,0.01,USD,0.02,2024,,,
2024-05-09,Alex G,62,0.01,USD,0.62,2024,,,
2024-05-14,Alison F,1,0.10,USD,0.10,2024,,,
2024-05-14,Dominica,1,0.10,USD,0.10,2024,,,
2024-05-15,Dominica,1,0.01,USD,0.01,2024,,,
2024-05-19,Alex G,1,0.25,USD,0.25,2024,,,
2024-05-21,Alex G,1,0.01,USD,0.01,2024,,,
2024-05-24,Amanda F,3,0.01,USD,0.03,2024,,,
2024-05-24,Dominica,2,0.01,USD,0.02,2024,,,
2024-05-26,Amanda F,1,0.01,USD,0.01,2024,,,
2024-05-27,Abby B,1,0.10,USD,0.10,2024,,,
2024-05-27,Tim A,1,0.25,CAD,0.25,2024,,,
2024-05-28,Amanda F,1,0.01,USD,0.01,2024,,,
2024-05-30,Alison F,1,0.01,USD,0.01,2024,,,
2024-05-30,Amanda F,1,0.10,USD,0.10,2024,,,
2024-06-01,Amanda F,1,0.01,USD,0.01,2024,,,
2024-06-01,Amanda F,1,0.10,USD,0.10,2024,,,
2024-06-01,Amanda F,1,0.25,USD,0.25,2024,,,
2024-06-03,Amanda F,1,0.01,USD,0.01,2024,,,
2024-06-04,Alison F,1,0.01,USD,0.01,2024,,,
2024-06-06,Dominica,1,0.01,USD,0.01,2024,,,
2024-06-08,Amanda F,1,0.01,USD,0.01,2024,,,
2024-06-09,Dominica,1,0.05,USD,0.05,2024,,,
2024-06-15,Amanda F,1,0.01,USD,0.01,2024,,,
2024-06-19,Tim A,1,0.10,USD,0.10,2024,,,
2024-06-21,Dominica,1,0.01,USD,0.01,2024,,,
2024-06-22,Meghan,1,0.25,USD,0.25,2024,,,
2024-06-24,Amanda F,1,0.10,USD,0.10,2024,,,
2024-06-24,Amanda F,2,0.01,USD,0.02,2024,,,
2024-06-24,Amanda F,3,0.05,USD,0.15,2024,,,
2024-06-25,Amanda F,1,0.10,USD,0.10,2024,,,
2024-06-25,Dominica,1,0.01,USD,0.01,2024,,,
2024-06-28,Dominica,1,0.10,USD,0.10,2024,,,
2024-06-29,Alison F,1,0.25,USD,0.25,2024,,,
2024-07-01,Amanda F,2,0.01,USD,0.02,2024,,,
